nth_trial,innerXtalk,outerXtalk
755,45.642201834862384,0.0
756,45.87155963302752,0.0
757,45.662100456621005,0.0
761,45.89041095890411,0.0
762,45.68181818181818,0.0
763,45.90909090909091,0.0
765,46.13636363636363,0.0
766,46.36363636363637,0.0
767,46.59090909090909,0.0
768,46.81818181818182,0.0
769,46.60633484162896,0.0
770,46.83257918552036,0.0
772,46.62162162162162,0.0
776,46.846846846846844,0.0
777,47.072072072072075,0.0
778,46.860986547085204,0.0
781,47.08520179372197,0.0
787,47.309417040358746,0.0
790,47.53363228699551,0.0
791,47.32142857142857,0.0
794,47.544642857142854,0.0
795,47.767857142857146,0.0
796,47.55555555555556,0.0
797,47.77777777777778,0.0
798,47.56637168141593,0.0
799,47.78761061946903,0.0
800,48.008849557522126,0.0
801,47.797356828193834,0.0
804,48.01762114537445,0.0
806,48.23788546255506,0.0
809,48.458149779735685,0.0
810,48.6784140969163,0.0
811,48.89867841409691,0.0
817,49.118942731277535,0.0
818,49.33920704845815,0.0
819,49.559471365638764,0.0
823,49.3421052631579,0.0
824,49.56140350877193,0.0
825,49.34497816593886,0.0
827,49.56331877729258,0.0
828,49.78165938864629,0.0
829,50.0,0.0
831,49.78260869565217,0.0
832,50.0,0.0
835,49.78354978354978,0.0
839,50.0,0.0
844,49.78448275862069,0.0
846,49.57081545064378,0.0
849,49.78540772532189,0.0
851,49.572649572649574,0.0
852,49.361702127659576,0.0
853,49.57446808510638,0.0
854,49.787234042553195,0.0
858,50.0,0.0
860,49.78813559322034,0.0
862,50.0,0.0
863,49.78902953586498,0.0
864,50.0,0.0
866,49.78991596638655,0.0
869,50.0,0.0
870,50.21008403361345,0.0
872,50.42016806722689,0.0
874,50.63025210084034,0.0
877,50.84033613445378,0.0
878,50.62761506276151,0.0
884,50.416666666666664,0.0
888,50.20746887966805,0.0
889,50.4149377593361,0.0
891,50.62240663900415,0.0
892,50.413223140495866,0.0
893,50.205761316872426,0.0
895,50.41152263374486,0.0
897,50.204918032786885,0.0
901,50.40983606557377,0.0
903,50.614754098360656,0.0
904,50.40816326530612,0.0
905,50.203252032520325,0.0
908,50.40650406504065,0.0
910,50.609756097560975,0.0
911,50.8130081300813,0.0
912,51.016260162601625,0.0
913,50.80971659919028,0.0
915,51.012145748987855,0.0
916,51.21457489878542,0.0
919,51.417004048582996,0.0
920,51.61943319838057,0.0
921,51.41129032258065,0.0
924,51.61290322580645,0.0
925,51.40562248995984,0.0
927,51.2,0.0
929,51.4,0.0
930,51.6,0.0
933,51.8,0.0
937,52.0,0.0
938,52.2,0.0
939,51.99203187250996,0.0
940,51.785714285714285,0.0
941,51.98412698412698,0.0
945,51.77865612648221,0.0
947,51.574803149606296,0.0
949,51.77165354330709,0.0
952,51.568627450980394,0.0
954,51.3671875,0.0
957,51.16731517509728,0.0
963,50.968992248062015,0.0
964,51.16279069767442,0.0
965,51.35658914728682,0.0
966,51.15830115830116,0.0
970,50.96153846153846,0.0
972,50.76628352490422,0.0
974,50.57251908396947,0.0
976,50.76335877862596,0.0
977,50.57034220532319,0.0
979,50.760456273764255,0.0
981,50.56818181818182,0.0
982,50.75757575757576,0.0
986,50.946969696969695,0.0
988,50.75471698113208,0.0
990,50.56390977443609,0.0
996,50.37453183520599,0.0
