nth_trial,innerXtalk,outerXtalk
1272,39.02777777777778,21.666666666666668
1274,38.9196675900277,21.606648199445985
1275,39.05817174515236,21.606648199445985
1277,38.950276243093924,21.54696132596685
1278,38.950276243093924,21.685082872928177
1280,38.950276243093924,21.823204419889503
1281,38.84297520661157,21.763085399449036
1283,38.980716253443525,21.763085399449036
1284,38.980716253443525,21.90082644628099
1285,38.87362637362637,21.84065934065934
1286,38.87362637362637,21.978021978021978
1287,39.010989010989015,21.978021978021978
1289,39.14835164835165,21.978021978021978
1290,39.14835164835165,22.115384615384617
1291,39.04109589041096,22.054794520547944
1292,38.9344262295082,21.994535519125684
1293,38.828337874659404,21.934604904632153
1294,38.828337874659404,22.070844686648503
1295,38.96457765667575,22.070844686648503
1298,39.1008174386921,22.070844686648503
1299,38.994565217391305,22.01086956521739
1301,38.994565217391305,22.14673913043478
1302,39.130434782608695,22.14673913043478
1303,39.130434782608695,22.282608695652176
1305,39.266304347826086,22.282608695652176
1306,39.15989159891599,22.22222222222222
1308,39.15989159891599,22.357723577235774
1309,39.295392953929536,22.357723577235774
1310,39.43089430894309,22.357723577235774
1311,39.43089430894309,22.493224932249323
1312,39.56639566395664,22.493224932249323
1315,39.56639566395664,22.62872628726287
1317,39.45945945945946,22.56756756756757
1318,39.35309973045822,22.506738544474395
1320,39.35309973045822,22.641509433962263
1322,39.24731182795699,22.580645161290324
1323,39.14209115281501,22.5201072386059
1324,39.037433155080215,22.459893048128343
1325,39.037433155080215,22.593582887700535
1329,39.17112299465241,22.593582887700535
1331,39.06666666666667,22.533333333333335
1333,38.962765957446805,22.47340425531915
1335,38.962765957446805,22.606382978723403
1337,38.962765957446805,22.73936170212766
1338,38.85941644562334,22.679045092838198
1340,38.75661375661376,22.61904761904762
1343,38.65435356200528,22.559366754617415
1344,38.65435356200528,22.691292875989447
1348,38.78627968337731,22.691292875989447
1349,38.68421052631579,22.63157894736842
1350,38.81578947368421,22.63157894736842
1351,38.94736842105263,22.63157894736842
1352,38.84514435695538,22.57217847769029
1354,38.84514435695538,22.703412073490814
1355,38.7434554973822,22.643979057591622
1356,38.7434554973822,22.774869109947645
1357,38.7434554973822,22.905759162303664
1360,38.87434554973822,22.905759162303664
1361,38.77284595300261,22.845953002610965
1362,38.90339425587467,22.845953002610965
1363,38.802083333333336,22.786458333333332
1365,38.701298701298704,22.727272727272727
1366,38.83116883116883,22.727272727272727
1368,38.73056994818653,22.66839378238342
1370,38.63049095607235,22.60981912144703
1371,38.63049095607235,22.739018087855296
1373,38.53092783505155,22.68041237113402
1374,38.43187660668381,22.62210796915167
1375,38.43187660668381,22.750642673521853
1376,38.56041131105398,22.750642673521853
1379,38.46153846153846,22.692307692307693
1380,38.36317135549872,22.634271099744247
1382,38.491048593350385,22.634271099744247
1383,38.392857142857146,22.5765306122449
1384,38.52040816326531,22.5765306122449
1386,38.64795918367347,22.5765306122449
1387,38.54961832061068,22.519083969465647
1388,38.45177664974619,22.461928934010153
1390,38.45177664974619,22.588832487309645
1392,38.35443037974684,22.531645569620252
1393,38.48101265822785,22.531645569620252
1395,38.48101265822785,22.658227848101266
1396,38.38383838383838,22.6010101010101
1398,38.51010101010101,22.6010101010101
1399,38.63636363636363,22.6010101010101
1401,38.53904282115869,22.544080604534006
1402,38.66498740554156,22.544080604534006
1404,38.66498740554156,22.670025188916878
1408,38.66498740554156,22.79596977329975
1409,38.5678391959799,22.738693467336685
1410,38.471177944862156,22.681704260651628
1412,38.59649122807018,22.681704260651628
1413,38.59649122807018,22.80701754385965
1415,38.721804511278194,22.80701754385965
1417,38.847117794486216,22.80701754385965
1418,38.75,22.75
1423,38.875,22.75
1424,38.77805486284289,22.693266832917704
1426,38.90274314214464,22.693266832917704
1427,38.80597014925373,22.63681592039801
1432,38.80597014925373,22.761194029850746
1434,38.930348258706466,22.761194029850746
1435,39.0547263681592,22.761194029850746
1436,38.95781637717121,22.70471464019851
1437,38.86138613861386,22.64851485148515
1438,38.98514851485149,22.64851485148515
1441,39.10891089108911,22.64851485148515
1444,39.23267326732673,22.64851485148515
1446,39.135802469135804,22.59259259259259
1447,39.039408866995075,22.536945812807883
1449,39.16256157635468,22.536945812807883
1450,39.285714285714285,22.536945812807883
1451,39.189189189189186,22.48157248157248
1453,39.189189189189186,22.604422604422606
1454,39.31203931203931,22.604422604422606
1456,39.21568627450981,22.54901960784314
1457,39.119804400978,22.493887530562347
1460,39.02439024390244,22.4390243902439
1461,38.929440389294406,22.38442822384428
1462,38.83495145631068,22.33009708737864
1463,38.7409200968523,22.276029055690074
1464,38.7409200968523,22.397094430992738
1465,38.86198547215496,22.397094430992738
1467,38.86198547215496,22.5181598062954
1469,38.86198547215496,22.639225181598064
1472,38.983050847457626,22.639225181598064
1473,38.983050847457626,22.760290556900728
1475,38.888888888888886,22.705314009661837
1477,39.009661835748794,22.705314009661837
1480,39.130434782608695,22.705314009661837
1481,39.2512077294686,22.705314009661837
1484,39.371980676328505,22.705314009661837
1486,39.27710843373494,22.650602409638555
1489,39.27710843373494,22.771084337349397
1491,39.397590361445786,22.771084337349397
1492,39.51807228915663,22.771084337349397
1494,39.51807228915663,22.89156626506024
1495,39.42307692307692,22.83653846153846
1496,39.328537170263786,22.781774580335732
1497,39.328537170263786,22.901678657074342
1498,39.4484412470024,22.901678657074342
1499,39.354066985645936,22.84688995215311
1500,39.260143198090695,22.79236276849642
1501,39.37947494033413,22.79236276849642
1503,39.285714285714285,22.738095238095237
1504,39.19239904988124,22.684085510688835
1505,39.09952606635071,22.630331753554504
1506,39.21800947867298,22.630331753554504
1507,39.125295508274235,22.576832151300238
1508,39.125295508274235,22.69503546099291
1509,39.033018867924525,22.641509433962263
1511,39.033018867924525,22.75943396226415
1512,39.033018867924525,22.87735849056604
1515,39.033018867924525,22.995283018867923
1519,39.15094339622642,22.995283018867923
1520,39.05882352941177,22.941176470588236
1521,39.1764705882353,22.941176470588236
1522,39.294117647058826,22.941176470588236
1523,39.201877934272304,22.887323943661972
1524,39.11007025761124,22.833723653395783
1525,39.2271662763466,22.833723653395783
1526,39.34426229508197,22.833723653395783
1529,39.46135831381733,22.833723653395783
1530,39.578454332552695,22.833723653395783
1532,39.695550351288055,22.833723653395783
1534,39.60280373831776,22.7803738317757
1535,39.7196261682243,22.7803738317757
1536,39.83644859813084,22.7803738317757
1537,39.953271028037385,22.7803738317757
1538,40.070093457943926,22.7803738317757
1539,40.070093457943926,22.897196261682243
1541,40.070093457943926,23.014018691588785
1543,39.976689976689975,22.96037296037296
1545,40.09324009324009,22.96037296037296
1548,40.0,22.906976744186046
1549,39.907192575406036,22.8538283062645
1550,39.81481481481482,22.800925925925927
1551,39.81481481481482,22.916666666666668
1552,39.722863741339495,22.863741339491916
1553,39.63133640552996,22.8110599078341
1554,39.54022988505747,22.75862068965517
1556,39.54022988505747,22.873563218390803
1558,39.44954128440367,22.821100917431192
1559,39.44954128440367,22.93577981651376
1560,39.359267734553775,22.88329519450801
1563,39.359267734553775,22.997711670480548
1565,39.269406392694066,22.945205479452056
1567,39.38356164383562,22.945205479452056
1569,39.29384965831435,22.892938496583145
1570,39.40774487471526,22.892938496583145
1574,39.521640091116176,22.892938496583145
1575,39.43181818181818,22.84090909090909
1576,39.342403628117914,22.789115646258505
1577,39.45578231292517,22.789115646258505
1578,39.569160997732425,22.789115646258505
1579,39.682539682539684,22.789115646258505
1580,39.795918367346935,22.789115646258505
1581,39.909297052154194,22.789115646258505
1583,40.02267573696145,22.789115646258505
1584,40.136054421768705,22.789115646258505
1585,40.249433106575964,22.789115646258505
1587,40.249433106575964,22.90249433106576
1588,40.158371040723985,22.850678733031675
1589,40.067720090293456,22.799097065462753
1594,39.97747747747748,22.74774774774775
1595,39.8876404494382,22.696629213483146
1596,39.8876404494382,22.808988764044944
1597,40.0,22.808988764044944
1598,40.1123595505618,22.808988764044944
1601,40.02242152466368,22.757847533632287
1602,40.134529147982065,22.757847533632287
1603,40.24663677130045,22.757847533632287
1605,40.35874439461883,22.757847533632287
1608,40.26845637583892,22.706935123042506
1609,40.17857142857143,22.65625
1610,40.17857142857143,22.767857142857142
1611,40.29017857142857,22.767857142857142
1612,40.200445434298445,22.71714922048998
1613,40.200445434298445,22.828507795100222
1614,40.31180400890869,22.828507795100222
1615,40.22222222222222,22.77777777777778
1616,40.22222222222222,22.88888888888889
1617,40.22222222222222,23.0
1619,40.333333333333336,23.0
1620,40.44444444444444,23.0
1622,40.354767184035474,22.9490022172949
1623,40.465631929046566,22.9490022172949
1626,40.376106194690266,22.898230088495577
1628,40.28697571743929,22.8476821192053
1629,40.397350993377486,22.8476821192053
1631,40.507726269315675,22.8476821192053
1633,40.418502202643175,22.797356828193834
1634,40.52863436123348,22.797356828193834
1637,40.63876651982379,22.797356828193834
1638,40.63876651982379,22.90748898678414
1641,40.54945054945055,22.857142857142858
1642,40.65934065934066,22.857142857142858
1643,40.57017543859649,22.80701754385965
1645,40.481400437636765,22.75711159737418
1646,40.39301310043668,22.707423580786028
1647,40.305010893246184,22.657952069716774
1648,40.21739130434783,22.608695652173914
1649,40.130151843817785,22.559652928416487
1651,40.23861171366595,22.559652928416487
1653,40.15151515151515,22.51082251082251
1656,40.06479481641469,22.4622030237581
1657,40.172786177105834,22.4622030237581
1658,40.08620689655172,22.413793103448278
1662,40.19396551724138,22.413793103448278
1663,40.10752688172043,22.365591397849464
1665,40.215053763440864,22.365591397849464
1666,40.32258064516129,22.365591397849464
1672,40.43010752688172,22.365591397849464
1674,40.53763440860215,22.365591397849464
1675,40.645161290322584,22.365591397849464
1677,40.75268817204301,22.365591397849464
1678,40.86021505376344,22.365591397849464
1679,40.772532188841204,22.317596566523605
1680,40.685224839400426,22.26980728051392
1682,40.79229122055675,22.26980728051392
1683,40.899357601713064,22.26980728051392
1685,41.00642398286938,22.26980728051392
1686,41.113490364025694,22.26980728051392
1687,41.113490364025694,22.376873661670235
1691,41.220556745182016,22.376873661670235
1694,41.32762312633833,22.376873661670235
1698,41.434689507494646,22.376873661670235
1699,41.54175588865096,22.376873661670235
1700,41.452991452991455,22.32905982905983
1701,41.55982905982906,22.32905982905983
1704,41.55982905982906,22.435897435897434
1705,41.47121535181237,22.388059701492537
1707,41.57782515991471,22.388059701492537
1708,41.48936170212766,22.340425531914892
1710,41.40127388535032,22.29299363057325
1712,41.40127388535032,22.39915074309979
1713,41.50743099787686,22.39915074309979
1714,41.6135881104034,22.39915074309979
1715,41.6135881104034,22.505307855626327
1716,41.6135881104034,22.611464968152866
1717,41.52542372881356,22.5635593220339
1718,41.43763213530655,22.51585623678647
1722,41.54334038054968,22.51585623678647
1723,41.64904862579281,22.51585623678647
1724,41.64904862579281,22.621564482029598
1725,41.64904862579281,22.727272727272727
1726,41.64904862579281,22.832980972515855
1727,41.754756871035944,22.832980972515855
1728,41.86046511627907,22.832980972515855
1729,41.9661733615222,22.832980972515855
1730,41.9661733615222,22.938689217758984
1732,41.87763713080169,22.890295358649787
1733,41.78947368421053,22.842105263157894
1734,41.70168067226891,22.794117647058822
1736,41.61425576519916,22.746331236897273
1737,41.719077568134175,22.746331236897273
1739,41.82389937106918,22.746331236897273
1740,41.928721174004195,22.746331236897273
1741,41.928721174004195,22.851153039832287
1742,42.0335429769392,22.851153039832287
1744,41.94560669456067,22.803347280334727
1747,41.8580375782881,22.755741127348642
1748,41.8580375782881,22.860125260960334
1749,41.96242171189979,22.860125260960334
1750,42.06680584551148,22.860125260960334
1751,41.979166666666664,22.8125
1752,42.083333333333336,22.8125
1753,41.99584199584199,22.765072765072766
1754,41.90871369294606,22.717842323651453
1756,41.821946169772254,22.67080745341615
1760,41.735537190082646,22.623966942148762
1761,41.735537190082646,22.727272727272727
1762,41.649484536082475,22.68041237113402
1763,41.75257731958763,22.68041237113402
1764,41.855670103092784,22.68041237113402
1766,41.95876288659794,22.68041237113402
1767,41.8724279835391,22.633744855967077
1768,41.7864476386037,22.587268993839835
1769,41.700819672131146,22.540983606557376
1770,41.80327868852459,22.540983606557376
1772,41.80327868852459,22.64344262295082
1773,41.90573770491803,22.64344262295082
1774,41.8200408997955,22.597137014314928
1776,41.922290388548056,22.597137014314928
1779,42.02453987730061,22.597137014314928
1780,42.12678936605317,22.597137014314928
1781,42.04081632653061,22.551020408163264
1782,42.04081632653061,22.653061224489797
1783,41.955193482688394,22.60692464358452
1784,41.86991869918699,22.5609756097561
1785,41.86991869918699,22.66260162601626
1787,41.97154471544715,22.66260162601626
1788,41.886409736308316,22.616632860040568
1789,41.987829614604465,22.616632860040568
1792,41.902834008097166,22.57085020242915
1793,42.00404858299595,22.57085020242915
1794,42.10526315789474,22.57085020242915
1797,42.02020202020202,22.525252525252526
1799,42.121212121212125,22.525252525252526
1801,42.22222222222222,22.525252525252526
1802,42.13709677419355,22.47983870967742
1803,42.13709677419355,22.580645161290324
1804,42.13709677419355,22.681451612903224
1806,42.23790322580645,22.681451612903224
1808,42.33870967741935,22.681451612903224
1809,42.25352112676056,22.635814889336014
1810,42.354124748490946,22.635814889336014
1812,42.269076305220885,22.59036144578313
1814,42.18436873747495,22.54509018036072
1815,42.28456913827655,22.54509018036072
1816,42.28456913827655,22.645290581162325
1817,42.2,22.6
1818,42.3,22.6
1819,42.21556886227545,22.55489021956088
1821,42.315369261477045,22.55489021956088
1822,42.23107569721115,22.50996015936255
1823,42.14711729622267,22.46520874751491
1824,42.06349206349206,22.42063492063492
1826,41.98019801980198,22.376237623762375
1828,41.89723320158103,22.33201581027668
1829,41.99604743083004,22.33201581027668
1830,41.99604743083004,22.43083003952569
1831,42.094861660079054,22.43083003952569
1832,42.19367588932806,22.43083003952569
1833,42.29249011857708,22.43083003952569
1834,42.29249011857708,22.529644268774703
1835,42.391304347826086,22.529644268774703
1836,42.30769230769231,22.485207100591715
1838,42.224409448818896,22.440944881889763
1839,42.141453831041254,22.396856581532415
1842,42.05882352941177,22.352941176470587
1845,42.15686274509804,22.352941176470587
1846,42.07436399217221,22.309197651663403
1847,41.9921875,22.265625
1850,41.9921875,22.36328125
1851,41.91033138401559,22.319688109161792
1855,42.007797270955166,22.319688109161792
1856,42.10526315789474,22.319688109161792
1857,42.023346303501945,22.276264591439688
1860,41.94174757281554,22.233009708737864
1863,41.94174757281554,22.33009708737864
1864,41.86046511627907,22.286821705426355
1865,41.77949709864603,22.243713733075435
1868,41.77949709864603,22.340425531914892
1869,41.87620889748549,22.340425531914892
1871,41.97292069632495,22.340425531914892
1872,41.97292069632495,22.437137330754354
1874,41.891891891891895,22.393822393822393
1875,41.891891891891895,22.49034749034749
1876,41.811175337186896,22.447013487475914
1877,41.73076923076923,22.403846153846153
1878,41.82692307692308,22.403846153846153
1880,41.74664107485604,22.36084452975048
1882,41.666666666666664,22.31800766283525
1883,41.76245210727969,22.31800766283525
1884,41.76245210727969,22.413793103448278
1885,41.85823754789272,22.413793103448278
1886,41.77820267686425,22.37093690248566
1887,41.87380497131931,22.37093690248566
1889,41.87380497131931,22.466539196940726
1890,41.96940726577438,22.466539196940726
1891,41.88931297709924,22.423664122137403
1894,41.80952380952381,22.38095238095238
1895,41.904761904761905,22.38095238095238
1896,42.0,22.38095238095238
1897,41.92015209125475,22.338403041825096
1898,42.01520912547529,22.338403041825096
1899,41.935483870967744,22.296015180265655
1900,42.0303605313093,22.296015180265655
1901,41.95075757575758,22.25378787878788
1902,41.87145557655955,22.2117202268431
1907,41.965973534971646,22.2117202268431
1910,41.886792452830186,22.169811320754718
1911,41.80790960451977,22.128060263653484
1912,41.72932330827068,22.086466165413533
1916,41.651031894934334,22.045028142589118
1917,41.57303370786517,22.00374531835206
1918,41.57303370786517,22.09737827715356
1919,41.666666666666664,22.09737827715356
1920,41.666666666666664,22.191011235955056
1921,41.760299625468164,22.191011235955056
1925,41.6822429906542,22.149532710280372
1928,41.77570093457944,22.149532710280372
1929,41.77570093457944,22.242990654205606
1930,41.69776119402985,22.20149253731343
1931,41.62011173184357,22.160148975791433
1932,41.54275092936803,22.118959107806692
1933,41.465677179962896,22.07792207792208
1934,41.465677179962896,22.17068645640074
1937,41.465677179962896,22.263450834879407
1938,41.388888888888886,22.22222222222222
1939,41.48148148148148,22.22222222222222
1940,41.574074074074076,22.22222222222222
1941,41.666666666666664,22.22222222222222
1943,41.58964879852126,22.181146025878004
1944,41.58964879852126,22.273567467652494
1946,41.51291512915129,22.232472324723247
1948,41.51291512915129,22.324723247232473
1949,41.51291512915129,22.416974169741696
1950,41.43646408839779,22.375690607734807
1951,41.52854511970534,22.375690607734807
1952,41.45220588235294,22.334558823529413
1954,41.45220588235294,22.426470588235293
1956,41.45220588235294,22.518382352941178
1957,41.45220588235294,22.610294117647058
1958,41.37614678899082,22.568807339449542
1959,41.3003663003663,22.52747252747253
1960,41.22486288848263,22.486288848263253
1961,41.14963503649635,22.445255474452555
1962,41.24087591240876,22.445255474452555
1963,41.332116788321166,22.445255474452555
1965,41.256830601092894,22.404371584699454
1966,41.18181818181818,22.363636363636363
1967,41.1070780399274,22.323049001814883
1969,41.1978221415608,22.323049001814883
1971,41.28856624319419,22.323049001814883
1972,41.28856624319419,22.413793103448278
1974,41.28856624319419,22.504537205081668
1975,41.37931034482759,22.504537205081668
1977,41.30434782608695,22.463768115942027
1978,41.30434782608695,22.554347826086957
1979,41.22965641952984,22.51356238698011
1980,41.32007233273056,22.51356238698011
1981,41.24548736462094,22.47292418772563
1982,41.335740072202164,22.47292418772563
1983,41.26126126126126,22.43243243243243
1985,41.351351351351354,22.43243243243243
1988,41.276978417266186,22.392086330935253
1991,41.36690647482014,22.392086330935253
1992,41.292639138240574,22.351885098743267
1994,41.38240574506283,22.351885098743267
1997,41.308243727598565,22.311827956989248
1998,41.39784946236559,22.311827956989248
1999,41.48745519713262,22.311827956989248
2000,41.577060931899645,22.311827956989248
