x_coordinate,y_coordinate
-6.387,0.8994
-6.38,0.916
-6.4,0.911
-6.4,0.922
-6.406,0.924
-6.41,0.9365
-6.414,0.9365
-6.414,0.9395
-6.4,0.9424
-6.418,0.9604
-6.418,0.961
-6.42,0.954
-6.418,0.9395
-6.418,0.96
-6.406,0.976
-6.402,0.9697
-6.4,0.9785
-6.39,0.967
-6.375,0.9526
-6.375,0.9556
-6.35,0.971
-6.348,0.962
-6.348,0.9546
-6.348,0.961
-6.348,0.9663
-6.375,0.967
-6.37,0.9863
-6.383,0.9863
-6.39,0.9844
-6.38,0.9785
-6.38,0.9863
-6.375,0.9775
-6.387,0.9873
-6.4,0.9907
-6.4,0.9805
-6.39,0.9985
-6.39,0.993
-6.387,0.9907
-6.38,0.9897
-6.37,0.9893
-6.39,0.987
-6.38,0.9844
-6.367,0.987
-6.367,0.9766
-6.348,0.99
-6.355,0.9893
-6.363,0.9976
-6.38,1.001
-6.37,1.0205
-6.38,1.009
-6.387,1.015
-6.367,0.9985
-6.367,0.9985
-6.367,0.9844
-6.367,0.9624
-6.383,0.9683
-6.402,0.9614
-6.4,0.9478
-6.387,0.9497
-6.418,0.9404
-6.42,0.926
-6.43,0.9297
-6.438,0.9365
-6.44,0.9253
-6.45,0.945
-6.44,0.9404
-6.434,0.9204
-6.44,0.9355
-6.457,0.9487
-6.457,0.943
-6.457,0.944
-6.457,0.9546
-6.47,0.966
-6.477,0.969
-6.48,0.9497
-6.477,0.9585
-6.473,0.9688
-6.49,0.96
-6.465,0.9634
-6.47,0.952
-6.48,0.9497
-6.49,0.945
-6.48,0.9414
-6.49,0.936
-6.504,0.9233
-6.504,0.9565
-6.504,0.963
-6.516,0.975
-6.504,0.984
-6.508,0.9995
-6.508,1.004
-6.51,0.9966
-6.51,0.983
-6.5,0.975
-6.516,0.9497
-6.516,0.9395
-6.504,0.929
-6.516,0.928
-6.52,0.932
-6.51,0.938
-6.53,0.9326
-6.543,0.9385
-6.547,0.959
-6.527,0.9644
-6.543,0.9663
-6.547,0.971
-6.566,0.979
-6.555,0.9766
-6.566,0.973
-6.566,0.969
-6.56,0.968
-6.55,0.982
-6.562,0.9727
-6.562,0.966
-6.555,0.9785
-6.547,0.997
-6.53,1.002
-6.523,0.9844
-6.516,0.991
-6.54,0.9907
-6.543,0.9697
-6.54,0.9443
-6.523,0.9556
-6.535,0.976
-6.547,0.979
-6.547,0.9863
-6.55,0.992
-6.562,0.967
-6.562,0.9785
-6.55,0.9717
-6.562,0.9644
-6.55,0.961
-6.55,0.9663
-6.543,0.971
-6.543,0.968
-6.547,0.9814
-6.566,0.967
-6.574,0.986
-6.586,0.963
-6.574,0.953
-6.57,0.94
-6.57,0.947
-6.566,0.959
-6.566,0.9414
-6.57,0.9443
-6.566,0.9336
-6.562,0.9053
-6.55,0.906
-6.547,0.9097
-6.547,0.9116
-6.535,0.9263
-6.543,0.9355
-6.535,0.944
-6.51,0.935
-6.523,0.9307
-6.527,0.9277
-6.555,0.939
-6.55,0.941
-6.562,0.963
-6.555,0.9575
-6.56,0.959
-6.547,0.9644
-6.55,0.9536
-6.55,0.9507
-6.53,0.963
-6.535,0.973
-6.51,0.97
-6.51,0.949
-6.516,0.942
-6.51,0.9575
-6.49,0.9487
-6.484,0.9375
-6.473,0.923
-6.477,0.9287
-6.477,0.923
-6.465,0.9243
-6.465,0.9277
-6.47,0.9277
-6.477,0.916
-6.484,0.9136
-6.484,0.919
-6.496,0.926
-6.484,0.9243
-6.473,0.904
-6.457,0.9185
-6.453,0.9
-6.465,0.905
-6.473,0.9014
-6.457,0.917
-6.473,0.907
-6.44,0.9106
-6.445,0.902
-6.46,0.8936
-6.48,0.9004
-6.5,0.892
-6.5,0.8726
-6.484,0.878
-6.492,0.888
-6.496,0.879
-6.504,0.8677
-6.504,0.8657
-6.5,0.858
-6.49,0.8687
-6.477,0.8584
-6.484,0.8438
-6.504,0.862
-6.484,0.853
-6.492,0.854
-6.484,0.858
-6.47,0.846
-6.465,0.8594
-6.45,0.8716
-6.44,0.8643
-6.438,0.8477
-6.434,0.8438
-6.44,0.845
-6.438,0.8296
-6.44,0.835
-6.457,0.8228
-6.492,0.8193
-6.48,0.813
-6.5,0.818
-6.473,0.8276
-6.473,0.8413
-6.477,0.849
-6.47,0.8574
-6.473,0.8633
-6.473,0.864
-6.477,0.877
-6.477,0.8887
-6.48,0.8804
-6.477,0.8867
-6.484,0.8716
-6.477,0.865
-6.457,0.864
-6.473,0.877
-6.46,0.8584
-6.473,0.858
-6.484,0.8525
-6.492,0.853
-6.47,0.878
-6.477,0.8486
-6.47,0.852
-6.453,0.8457
-6.453,0.8447
-6.45,0.8687
-6.45,0.8955
-6.445,0.897
-6.438,0.886
-6.438,0.8955
-6.44,0.879
-6.45,0.8594
-6.457,0.864
-6.47,0.8657
-6.47,0.856
-6.47,0.847
-6.48,0.8486
-6.48,0.8613
-6.496,0.8535
-6.516,0.834
-6.53,0.846
-6.543,0.829
-6.547,0.833
-6.53,0.8477
-6.55,0.8267
-6.547,0.814
-6.56,0.8315
-6.55,0.824
-6.56,0.822
-6.57,0.8135
-6.562,0.8164
-6.562,0.8145
-6.55,0.811
-6.547,0.803
-6.54,0.8047
-6.53,0.802
-6.516,0.8237
-6.516,0.832
-6.53,0.8296
-6.547,0.816
-6.555,0.8184
-6.543,0.83
-6.55,0.84
-6.547,0.846
-6.52,0.84
-6.54,0.848
-6.543,0.8276
-6.535,0.823
-6.54,0.829
-6.547,0.81
-6.555,0.8037
-6.543,0.8076
-6.562,0.8066
-6.562,0.7964
-6.56,0.7935
-6.562,0.7837
-6.594,0.7666
-6.586,0.754
-6.58,0.735
-6.57,0.749
-6.56,0.7417
-6.547,0.745
-6.56,0.747
-6.55,0.7437
-6.57,0.7256
-6.566,0.717
-6.562,0.714
-6.58,0.6963
-6.57,0.697
-6.574,0.6924
-6.582,0.6763
-6.586,0.672
-6.586,0.6655
-6.582,0.643
-6.59,0.6587
-6.574,0.655
-6.562,0.668
-6.562,0.6504
-6.566,0.6553
-6.57,0.6533
-6.57,0.6436
-6.55,0.6504
-6.543,0.6616
-6.535,0.653
-6.51,0.669
-6.508,0.6675
-6.516,0.6646
-6.51,0.6616
-6.516,0.636
-6.53,0.6353
-6.53,0.6367
-6.55,0.64
-6.543,0.6396
-6.543,0.6494
-6.523,0.643
-6.535,0.6436
-6.508,0.6396
-6.492,0.6187
-6.508,0.605
-6.5,0.597
-6.492,0.586
-6.473,0.5845
-6.457,0.5786
-6.43,0.5728
-6.43,0.581
-6.434,0.5786
-6.43,0.575
-6.434,0.574
-6.434,0.572
-6.43,0.556
-6.418,0.5576
-6.402,0.5815
-6.39,0.5938
-6.395,0.5923
-6.375,0.601
-6.39,0.597
-6.402,0.585
-6.387,0.5723
-6.383,0.547
-6.4,0.568
-6.4,0.5845
-6.402,0.5884
-6.41,0.5737
-6.4,0.5757
-6.4,0.574
-6.395,0.577
-6.39,0.558
-6.39,0.5723
-6.383,0.563
-6.38,0.5503
-6.39,0.552
-6.395,0.548
-6.38,0.5493
-6.363,0.5576
-6.37,0.544
-6.367,0.558
-6.37,0.5635
-6.355,0.5635
-6.363,0.5806
-6.375,0.5806
-6.37,0.6006
-6.367,0.6206
-6.36,0.616
-6.355,0.611
-6.355,0.6084
-6.367,0.5986
-6.36,0.604
-6.35,0.6123
-6.363,0.611
-6.35,0.626
-6.348,0.6055
-6.33,0.6064
-6.34,0.6035
-6.332,0.6226
-6.33,0.6143
-6.332,0.619
-6.34,0.61
-6.316,0.624
-6.33,0.625
-6.316,0.6133
-6.31,0.601
-6.312,0.592
-6.312,0.5977
-6.316,0.586
-6.34,0.5776
-6.33,0.588
-6.33,0.5757
-6.33,0.578
-6.355,0.587
-6.36,0.6006
-6.355,0.6016
-6.36,0.6143
-6.344,0.622
-6.348,0.622
-6.332,0.6367
-6.332,0.6357
-6.34,0.6387
-6.355,0.635
-6.35,0.645
-6.35,0.626
-6.363,0.6333
-6.363,0.6084
-6.37,0.6157
-6.363,0.624
-6.355,0.606
-6.363,0.622
-6.38,0.611
-6.375,0.5967
-6.39,0.578
-6.406,0.596
-6.387,0.615
-6.402,0.599
-6.418,0.6274
-6.445,0.6196
-6.45,0.598
-6.434,0.5854
-6.434,0.595
-6.42,0.591
-6.41,0.5938
-6.414,0.593
-6.42,0.5923
-6.438,0.5938
-6.445,0.6074
-6.45,0.6123
-6.445,0.619
-6.457,0.6064
-6.445,0.613
-6.434,0.6147
-6.426,0.5996
-6.453,0.6255
-6.46,0.6177
-6.45,0.6353
-6.438,0.642
-6.434,0.626
-6.43,0.6484
-6.434,0.65
-6.43,0.6387
-6.44,0.643
-6.426,0.6523
-6.418,0.66
-6.434,0.6694
-6.426,0.6577
-6.43,0.645
-6.438,0.636
-6.418,0.6167
-6.434,0.616
-6.43,0.6157
-6.418,0.6313
-6.44,0.6406
-6.434,0.6265
-6.402,0.631
-6.4,0.6357
-6.402,0.625
-6.406,0.6333
-6.39,0.632
-6.38,0.6353
-6.383,0.6343
-6.402,0.6147
-6.395,0.6157
-6.41,0.607
-6.383,0.6094
-6.39,0.597
-6.402,0.6016
-6.395,0.612
-6.406,0.5957
-6.414,0.5845
-6.395,0.5854
-6.383,0.5747
-6.37,0.575
-6.37,0.5615
-6.36,0.5806
-6.367,0.5835
-6.348,0.591
-6.35,0.598
-6.33,0.6016
-6.312,0.584
-6.31,0.5957
-6.297,0.61
-6.3,0.6343
-6.305,0.6323
-6.28,0.6284
-6.273,0.633
-6.29,0.638
-6.297,0.6147
-6.31,0.624
-6.293,0.618
-6.316,0.622
-6.305,0.6216
-6.31,0.616
-6.3,0.6216
-6.31,0.638
-6.31,0.618
-6.316,0.6274
-6.297,0.618
-6.324,0.619
-6.332,0.5957
-6.348,0.597
-6.33,0.604
-6.33,0.5967
-6.332,0.586
-6.34,0.591
-6.35,0.59
-6.355,0.583
-6.37,0.5815
-6.39,0.5815
-6.38,0.593
-6.38,0.6016
-6.383,0.604
-6.38,0.5923
-6.37,0.579
-6.363,0.587
-6.36,0.5986
-6.355,0.5728
-6.36,0.5664
-6.355,0.5693
-6.355,0.5493
-6.363,0.547
-6.367,0.5547
-6.395,0.5586
-6.4,0.562
-6.375,0.5645
-6.37,0.5474
-6.355,0.5444
-6.35,0.5312
-6.35,0.531
-6.34,0.544
-6.33,0.5234
-6.33,0.526
-6.312,0.526
-6.316,0.513
-6.293,0.5283
-6.316,0.5303
-6.324,0.544
-6.324,0.548
-6.355,0.548
-6.348,0.5664
-6.367,0.5664
-6.37,0.5522
-6.355,0.5596
-6.355,0.563
-6.367,0.5625
-6.375,0.5557
-6.375,0.5596
-6.35,0.5522
-6.344,0.537
-6.35,0.5215
-6.35,0.526
-6.336,0.534
-6.332,0.533
-6.336,0.5386
-6.332,0.5405
-6.324,0.545
-6.316,0.5396
-6.32,0.561
-6.332,0.5767
-6.34,0.577
-6.336,0.579
-6.32,0.596
-6.33,0.6025
-6.35,0.605
-6.36,0.5884
-6.348,0.596
-6.344,0.599
-6.336,0.5815
-6.32,0.5645
-6.31,0.562
-6.32,0.559
-6.316,0.539
-6.3,0.553
-6.316,0.5625
-6.312,0.551
-6.312,0.5454
-6.312,0.5454
-6.32,0.533
-6.324,0.5444
-6.312,0.53
-6.32,0.5215
-6.33,0.52
-6.324,0.5347
-6.316,0.5474
-6.312,0.5435
-6.332,0.545
-6.336,0.551
-6.33,0.5356
-6.31,0.53
-6.32,0.522
-6.324,0.5195
-6.324,0.5254
-6.332,0.5176
-6.324,0.519
-6.324,0.5303
-6.332,0.5146
-6.34,0.496
-6.332,0.4976
-6.332,0.5
-6.32,0.518
-6.31,0.5396
-6.324,0.534
-6.32,0.523
-6.33,0.5396
-6.312,0.52
-6.32,0.5107
-6.336,0.4956
-6.324,0.5073
-6.316,0.4958
-6.336,0.4922
-6.348,0.4885
-6.332,0.498
-6.316,0.5
-6.324,0.4966
-6.33,0.4944
-6.332,0.504
-6.336,0.5024
-6.34,0.503
-6.355,0.506
-6.344,0.5005
-6.36,0.504
-6.35,0.5063
-6.36,0.499
-6.348,0.5
-6.355,0.489
-6.375,0.4778
-6.387,0.48
-6.4,0.499
-6.4,0.505
-6.395,0.4812
-6.4,0.483
-6.41,0.4668
-6.406,0.4578
-6.402,0.4553
-6.375,0.4622
-6.39,0.4724
-6.395,0.4722
-6.38,0.468
-6.39,0.4612
-6.38,0.4614
-6.4,0.4614
-6.402,0.4705
-6.395,0.469
-6.402,0.473
-6.418,0.467
-6.42,0.4895
-6.402,0.479
-6.387,0.4739
-6.38,0.4744
-6.383,0.4973
-6.39,0.4998
-6.395,0.4954
-6.395,0.505
-6.39,0.507
-6.402,0.4966
-6.414,0.4878
-6.406,0.5005
-6.406,0.477
-6.4,0.4739
-6.414,0.4927
-6.42,0.4885
-6.426,0.5015
-6.42,0.515
-6.39,0.527
-6.38,0.523
-6.39,0.5205
-6.395,0.528
-6.4,0.5303
-6.402,0.526
-6.42,0.5205
-6.426,0.5054
-6.414,0.509
-6.39,0.5034
-6.4,0.5117
-6.387,0.51
-6.395,0.5166
-6.39,0.507
-6.395,0.506
-6.37,0.501
-6.38,0.512
-6.38,0.526
-6.387,0.5273
-6.387,0.526
-6.38,0.528
-6.38,0.551
-6.37,0.5493
-6.383,0.5483
-6.38,0.546
-6.38,0.559
-6.375,0.541
-6.387,0.535
-6.4,0.532
-6.387,0.5356
-6.39,0.5493
-6.406,0.537
-6.4,0.5493
-6.395,0.5522
-6.41,0.5693
-6.402,0.5723
-6.43,0.5654
-6.43,0.5566
-6.41,0.569
-6.4,0.5806
-6.41,0.5825
-6.418,0.568
-6.4,0.5723
-6.395,0.55
-6.395,0.548
-6.402,0.543
-6.402,0.547
-6.387,0.5312
-6.38,0.529
-6.36,0.5386
-6.36,0.539
-6.36,0.5435
-6.363,0.5405
-6.37,0.5454
-6.355,0.552
-6.355,0.5557
-6.367,0.5327
-6.355,0.535
-6.348,0.553
-6.36,0.566
-6.35,0.5703
-6.34,0.5913
-6.336,0.5835
-6.312,0.592
-6.312,0.592
-6.29,0.5864
-6.28,0.569
-6.273,0.583
-6.258,0.5776
-6.266,0.575
-6.26,0.5806
-6.26,0.573
-6.24,0.58
-6.258,0.5776
-6.258,0.577
-6.254,0.5576
-6.266,0.567
-6.26,0.5576
-6.27,0.576
-6.28,0.573
-6.277,0.5825
-6.285,0.581
-6.26,0.607
-6.25,0.6084
-6.254,0.605
-6.25,0.611
-6.25,0.619
-6.242,0.6064
-6.24,0.606
-6.242,0.6006
-6.24,0.5957
-6.24,0.5903
-6.242,0.6045
-6.227,0.6055
-6.24,0.607
-6.227,0.604
-6.215,0.6064
-6.203,0.609
-6.19,0.598
-6.2,0.592
-6.2,0.5947
-6.19,0.5967
-6.203,0.5776
-6.19,0.5806
-6.203,0.58
-6.21,0.5845
-6.207,0.596
-6.195,0.5933
-6.207,0.597
-6.195,0.609
-6.215,0.603
-6.223,0.6045
-6.227,0.606
-6.2,0.6104
-6.207,0.5986
-6.203,0.5947
-6.207,0.5786
-6.2,0.5947
-6.188,0.602
-6.18,0.5854
-6.18,0.5938
-6.168,0.613
-6.164,0.6284
-6.145,0.637
-6.15,0.6284
-6.17,0.6323
-6.176,0.662
-6.17,0.6655
-6.176,0.6616
-6.184,0.664
-6.156,0.65
-6.152,0.655
-6.16,0.654
-6.15,0.658
-6.14,0.6475
-6.156,0.638
-6.145,0.637
-6.145,0.6523
-6.14,0.66
-6.156,0.652
-6.15,0.6455
-6.137,0.6597
-6.145,0.6387
-6.137,0.6323
-6.13,0.6396
-6.125,0.638
-6.1,0.643
-6.086,0.6426
-6.09,0.665
-6.098,0.6685
-6.094,0.6665
-6.1,0.639
-6.117,0.625
-6.14,0.6304
-6.13,0.62
-6.133,0.626
-6.137,0.622
-6.12,0.6157
-6.113,0.609
-6.105,0.607
-6.117,0.6167
-6.113,0.6177
-6.094,0.63
-6.113,0.628
-6.11,0.628
-6.1,0.6387
-6.082,0.6465
-6.086,0.651
-6.082,0.661
-6.07,0.635
-6.062,0.6123
-6.062,0.615
-6.074,0.6104
-6.09,0.616
-6.098,0.6396
-6.105,0.6304
-6.094,0.6406
-6.1,0.646
-6.098,0.656
-6.11,0.664
-6.094,0.665
-6.1,0.662
-6.117,0.675
-6.12,0.683
-6.113,0.691
-6.137,0.702
-6.152,0.6743
-6.156,0.6753
-6.156,0.674
-6.145,0.6826
-6.145,0.697
-6.13,0.7114
-6.137,0.7227
-6.14,0.7383
-6.14,0.745
-6.133,0.7544
-6.125,0.7803
-6.12,0.78
-6.113,0.757
-6.09,0.7515
-6.1,0.7334
-6.09,0.7324
-6.082,0.718
-6.07,0.744
-6.07,0.753
-6.08,0.755
-6.086,0.7505
-6.074,0.744
-6.082,0.731
-6.086,0.7236
-6.07,0.7104
-6.055,0.708
-6.055,0.7
-6.066,0.711
-6.06,0.6943
-6.047,0.6943
-6.055,0.699
-6.074,0.6763
-6.082,0.6895
-6.098,0.69
-6.105,0.669
-6.113,0.6733
-6.098,0.6714
-6.1,0.6553
-6.1,0.652
-6.12,0.6514
-6.105,0.647
-6.098,0.65
-6.105,0.634
-6.098,0.6304
-6.082,0.6226
-6.1,0.6284
-6.117,0.6104
-6.094,0.6025
-6.1,0.6133
-6.1,0.594
-6.1,0.6074
-6.113,0.6147
-6.11,0.6294
-6.1,0.6333
-6.098,0.6274
-6.12,0.6367
-6.137,0.626
-6.145,0.6265
-6.164,0.6143
-6.18,0.627
-6.195,0.618
-6.188,0.6025
-6.19,0.6094
-6.184,0.5996
-6.18,0.5996
-6.18,0.6016
-6.17,0.5894
-6.17,0.5737
-6.16,0.587
-6.156,0.5796
-6.164,0.5796
-6.164,0.5796
-6.15,0.556
-6.156,0.5464
-6.145,0.5234
-6.152,0.5283
-6.133,0.536
-6.125,0.5415
-6.113,0.55
-6.137,0.5234
-6.133,0.5425
-6.14,0.547
-6.137,0.553
-6.13,0.5537
-6.137,0.545
-6.152,0.5483
-6.15,0.555
-6.156,0.5474
-6.168,0.5273
-6.17,0.533
-6.168,0.5347
-6.164,0.5337
-6.145,0.5234
-6.137,0.521
-6.15,0.5215
-6.145,0.5205
-6.14,0.522
-6.145,0.5234
-6.15,0.51
-6.14,0.4866
-6.125,0.4836
-6.12,0.4805
-6.13,0.4534
-6.125,0.456
-6.12,0.4604
-6.125,0.4614
-6.137,0.4758
-6.125,0.472
-6.105,0.4817
-6.125,0.4788
-6.12,0.4836
-6.12,0.486
-6.117,0.4883
-6.12,0.4895
-6.137,0.5
-6.14,0.4917
-6.137,0.4958
-6.145,0.4954
-6.145,0.4849
-6.145,0.4875
-6.145,0.4778
-6.16,0.4807
-6.164,0.4678
-6.176,0.4636
-6.17,0.4612
-6.19,0.4614
-6.188,0.4688
-6.184,0.473
-6.195,0.4854
-6.203,0.4976
-6.188,0.4858
-6.2,0.4644
-6.184,0.4744
-6.188,0.4802
-6.19,0.4739
-6.207,0.4749
-6.2,0.4734
-6.19,0.4858
-6.203,0.4746
-6.188,0.4592
-6.195,0.4463
-6.203,0.462
-6.203,0.447
-6.18,0.4482
-6.19,0.4482
-6.207,0.4463
-6.207,0.4326
-6.215,0.458
-6.21,0.468
-6.215,0.4565
-6.223,0.4612
-6.22,0.4602
-6.2,0.4524
-6.203,0.4707
-6.227,0.459
-6.21,0.465
-6.227,0.4688
-6.234,0.4702
-6.242,0.4783
-6.223,0.4944
-6.215,0.485
-6.223,0.484
-6.23,0.4753
-6.246,0.47
-6.254,0.4814
-6.25,0.4907
-6.24,0.4885
-6.242,0.511
-6.246,0.504
-6.234,0.4934
-6.258,0.4954
-6.25,0.5166
-6.254,0.529
-6.27,0.529
-6.258,0.5425
-6.24,0.556
-6.246,0.5737
-6.25,0.582
-6.27,0.583
-6.273,0.595
-6.273,0.582
-6.273,0.5684
-6.277,0.5596
-6.277,0.5693
-6.254,0.554
-6.23,0.548
-6.227,0.547
-6.246,0.5254
-6.242,0.5312
-6.23,0.5493
-6.23,0.572
-6.23,0.58
-6.24,0.593
-6.223,0.586
-6.223,0.5703
-6.227,0.566
-6.215,0.5527
-6.223,0.56
-6.22,0.543
-6.223,0.5454
-6.223,0.544
-6.22,0.5317
-6.227,0.5293
-6.21,0.5293
-6.215,0.5396
-6.22,0.556
-6.207,0.5557
-6.195,0.534
-6.19,0.5244
-6.184,0.5444
-6.19,0.5645
-6.188,0.555
-6.2,0.5786
-6.223,0.5566
-6.227,0.537
-6.24,0.524
-6.227,0.542
-6.21,0.5347
-6.2,0.5312
-6.21,0.508
-6.23,0.5044
-6.23,0.4866
-6.223,0.5005
-6.19,0.5034
-6.2,0.5195
-6.195,0.5195
-6.176,0.523
-6.164,0.528
-6.168,0.5293
-6.176,0.54
-6.195,0.535
-6.19,0.5537
-6.188,0.5693
-6.19,0.5645
-6.21,0.5635
-6.207,0.571
-6.195,0.588
-6.18,0.609
-6.18,0.616
-6.156,0.612
-6.156,0.62
-6.16,0.62
-6.16,0.606
-6.156,0.6
-6.17,0.621
-6.176,0.621
-6.156,0.612
-6.168,0.602
-6.17,0.593
-6.176,0.5938
-6.188,0.6113
-6.19,0.615
-6.176,0.5996
-6.18,0.5654
-6.18,0.562
-6.188,0.5547
-6.207,0.577
-6.22,0.609
-6.203,0.6157
-6.2,0.6113
-6.215,0.601
-6.223,0.6006
-6.215,0.595
-6.22,0.601
-6.234,0.5938
-6.215,0.5854
-6.22,0.6055
-6.223,0.6113
-6.207,0.608
-6.21,0.587
-6.21,0.566
-6.223,0.5776
-6.24,0.5757
-6.234,0.588
-6.23,0.6064
-6.23,0.6074
-6.242,0.6084
-6.242,0.608
-6.254,0.606
-6.258,0.6274
-6.277,0.634
-6.273,0.6406
-6.273,0.668
-6.29,0.668
-6.29,0.6543
-6.28,0.6553
-6.273,0.6294
-6.273,0.617
-6.29,0.601
-6.273,0.5938
-6.27,0.5967
-6.27,0.593
-6.277,0.593
-6.285,0.5996
-6.293,0.599
-6.3,0.605
-6.285,0.6196
-6.293,0.605
-6.28,0.589
-6.293,0.5845
-6.297,0.591
-6.277,0.604
-6.273,0.5903
-6.293,0.612
-6.28,0.6216
-6.277,0.6216
-6.273,0.6196
-6.266,0.627
-6.277,0.626
-6.277,0.6445
-6.285,0.63
-6.27,0.622
-6.293,0.606
-6.27,0.6123
-6.26,0.631
-6.266,0.633
-6.246,0.6274
-6.254,0.619
-6.258,0.616
-6.254,0.632
-6.258,0.6157
-6.26,0.6094
-6.273,0.5986
-6.29,0.599
-6.29,0.594
-6.293,0.5996
-6.29,0.5864
-6.28,0.599
-6.285,0.609
-6.3,0.594
-6.297,0.604
-6.312,0.597
-6.31,0.6025
-6.316,0.607
-6.33,0.616
-6.336,0.6196
-6.32,0.6284
-6.324,0.624
-6.332,0.6147
-6.33,0.6123
-6.35,0.614
-6.37,0.6084
-6.38,0.6133
-6.395,0.5947
-6.383,0.6
-6.383,0.6016
-6.375,0.5864
-6.37,0.5923
-6.375,0.6016
-6.395,0.6084
-6.414,0.62
-6.41,0.612
-6.41,0.608
-6.41,0.6196
-6.4,0.609
-6.41,0.6167
-6.414,0.6147
-6.41,0.6
-6.406,0.597
-6.4,0.611
-6.4,0.6294
-6.4,0.6196
-6.402,0.6216
-6.395,0.634
-6.41,0.6367
-6.4,0.6216
-6.395,0.627
-6.4,0.627
-6.402,0.641
-6.402,0.636
-6.418,0.6475
-6.42,0.661
-6.418,0.6475
-6.434,0.6514
-6.434,0.661
-6.438,0.673
-6.44,0.666
-6.43,0.6455
-6.44,0.629
-6.457,0.633
-6.477,0.6323
-6.47,0.6274
-6.453,0.6055
-6.453,0.603
-6.45,0.596
-6.457,0.5884
-6.47,0.599
-6.48,0.5835
-6.453,0.592
-6.445,0.5884
-6.453,0.5776
-6.46,0.5815
-6.44,0.5723
-6.453,0.5645
-6.45,0.5444
-6.453,0.545
-6.453,0.5454
-6.46,0.5625
-6.465,0.5605
-6.457,0.5513
-6.46,0.531
-6.453,0.525
-6.473,0.526
-6.465,0.533
-6.438,0.5337
-6.43,0.539
-6.434,0.5376
-6.414,0.5464
-6.418,0.5264
-6.43,0.532
-6.438,0.5356
-6.426,0.527
-6.414,0.536
-6.414,0.5347
-6.418,0.5376
-6.426,0.5327
-6.426,0.526
-6.42,0.5312
-6.426,0.5396
-6.418,0.548
-6.406,0.5396
-6.426,0.541
-6.434,0.5557
-6.44,0.5557
-6.46,0.5635
-6.473,0.554
-6.5,0.568
-6.5,0.5767
-6.492,0.5723
-6.504,0.567
-6.49,0.552
-6.477,0.531
-6.477,0.533
-6.473,0.523
-6.477,0.51
-6.47,0.5015
-6.484,0.4946
-6.47,0.4846
-6.477,0.4646
-6.465,0.452
-6.445,0.4604
-6.445,0.4688
-6.438,0.4697
-6.42,0.4917
-6.418,0.4893
-6.42,0.509
-6.414,0.5005
-6.434,0.495
-6.434,0.4824
-6.426,0.5005
-6.426,0.5093
-6.43,0.5137
-6.418,0.52
-6.406,0.5054
-6.39,0.5195
-6.395,0.532
-6.39,0.5337
-6.39,0.522
-6.395,0.504
-6.387,0.4941
-6.39,0.4758
-6.39,0.4568
-6.39,0.4448
-6.39,0.4497
-6.4,0.4377
-6.418,0.4324
-6.418,0.432
-6.418,0.4502
-6.42,0.4536
-6.42,0.4746
-6.426,0.4648
-6.445,0.4465
-6.43,0.4517
-6.438,0.4482
-6.465,0.4568
-6.465,0.4775
-6.473,0.4763
-6.47,0.4543
-6.457,0.438
-6.453,0.425
-6.434,0.4138
-6.43,0.427
-6.426,0.4314
-6.43,0.4517
-6.45,0.4636
-6.453,0.4707
-6.445,0.4734
-6.457,0.4646
-6.445,0.4543
-6.438,0.4592
-6.45,0.449
-6.46,0.4321
-6.45,0.4182
-6.453,0.4092
-6.434,0.417
-6.426,0.426
-6.434,0.433
-6.406,0.426
-6.41,0.421
-6.39,0.4136
-6.4,0.4219
-6.406,0.4275
-6.402,0.4229
-6.39,0.423
-6.387,0.3914
-6.39,0.3884
-6.375,0.3936
-6.363,0.3743
-6.375,0.3677
-6.37,0.3674
-6.363,0.371
-6.38,0.3755
-6.383,0.3914
-6.375,0.392
-6.367,0.3982
-6.363,0.402
-6.367,0.3992
-6.35,0.4048
-6.36,0.408
-6.344,0.438
-6.344,0.4338
-6.32,0.438
-6.332,0.429
-6.316,0.4338
-6.33,0.4377
-6.32,0.4314
-6.305,0.4338
-6.297,0.4312
-6.305,0.4338
-6.31,0.4333
-6.32,0.4575
-6.34,0.4578
-6.344,0.4575
-6.344,0.4456
-6.33,0.4412
-6.344,0.4421
-6.348,0.4434
-6.332,0.4592
-6.32,0.4626
-6.316,0.4568
-6.316,0.4385
-6.312,0.4575
-6.31,0.4683
-6.305,0.4744
-6.305,0.481
-6.31,0.4744
-6.32,0.4678
-6.33,0.4788
-6.312,0.495
-6.31,0.5127
-6.31,0.5176
-6.32,0.519
-6.312,0.525
-6.324,0.5264
-6.33,0.5376
-6.324,0.54
-6.32,0.5337
-6.316,0.5435
-6.312,0.5405
-6.3,0.5186
-6.31,0.5117
-6.316,0.533
-6.33,0.539
-6.336,0.547
-6.348,0.563
-6.332,0.563
-6.34,0.569
-6.332,0.5693
-6.33,0.5913
-6.33,0.5957
-6.33,0.6104
-6.336,0.6084
-6.33,0.626
-6.324,0.6357
-6.344,0.627
-6.36,0.6333
-6.36,0.6294
-6.367,0.617
-6.38,0.6006
-6.383,0.585
-6.387,0.5747
-6.395,0.5664
-6.42,0.5645
-6.414,0.556
-6.4,0.544
-6.406,0.54
-6.418,0.534
-6.406,0.5225
-6.414,0.521
-6.42,0.5225
-6.43,0.5337
-6.438,0.5347
-6.438,0.553
-6.45,0.5522
-6.44,0.5464
-6.426,0.544
-6.42,0.5576
-6.43,0.57
